date,rate
2022-09-06,36.2614
2022-09-05,36.5339
2022-09-04,36.5832
2022-09-03,36.5832
2022-09-02,36.5832
2022-09-01,36.5704
2022-08-31,36.6564
2022-08-30,36.554
2022-08-29,36.5467
2022-08-28,36.4808
2022-08-27,36.4808
2022-08-26,36.4808
2022-08-25,36.3053
2022-08-24,36.298
2022-08-23,36.568600000000004
2022-08-22,36.7441
2022-08-21,37.2177
2022-08-20,37.2177
2022-08-19,37.2177
2022-08-18,37.1738
2022-08-17,37.033
2022-08-16,37.2817
2022-08-15,37.5943
2022-08-14,37.7516
2022-08-13,37.7516
2022-08-12,37.7516
2022-08-11,37.5102
2022-08-10,37.3804
2022-08-09,37.2963
2022-08-08,37.417
2022-08-07,37.2104
2022-08-06,37.2104
2022-08-05,37.2104
2022-08-04,37.2488
2022-08-03,37.3804
2022-08-02,37.4133
2022-08-01,37.3365
2022-07-31,36.9965
2022-07-30,36.9965
2022-07-29,36.9965
2022-07-28,37.1244
2022-07-27,37.0568
2022-07-26,37.4115
2022-07-25,37.2177
2022-07-24,37.2689
2022-07-23,37.2689
2022-07-22,37.2689
2022-07-21,29.8064
2022-07-20,29.998
2022-07-19,29.6645
2022-07-18,29.4173
2022-07-17,29.2754
2022-07-16,29.2754
2022-07-15,29.2754
2022-07-14,29.4494
2022-07-13,29.3675
2022-07-12,29.5109
2022-07-11,29.701
2022-07-10,29.8107
2022-07-09,29.8107
2022-07-08,29.8107
2022-07-07,29.8122
2022-07-06,30.1135
2022-07-05,30.5816
2022-07-04,30.526
2022-07-03,30.4017
2022-07-02,30.4017
2022-07-01,30.4017
2022-06-30,30.7776
2022-06-29,30.9151
2022-06-28,30.9122
2022-06-27,30.7674
2022-06-26,30.7337
2022-06-25,30.7337
2022-06-24,30.7337
2022-06-23,30.7542
2022-06-22,30.861
2022-06-21,30.7952
2022-06-20,30.6899
2022-06-19,30.3885
2022-06-18,30.3885
2022-06-17,30.3885
2022-06-16,30.5962
2022-06-15,30.567
2022-06-14,30.5626
2022-06-13,30.9327
2022-06-12,31.3934
2022-06-11,31.3934
2022-06-10,31.3934
2022-06-09,31.411
2022-06-08,31.1901
2022-06-07,31.389
2022-06-06,31.3876
2022-06-05,31.2808
2022-06-04,31.2808
2022-06-03,31.2808
2022-06-02,31.3247
2022-06-01,31.3364
2022-05-31,31.5031
2022-05-30,31.3203
2022-05-29,31.3159
2022-05-28,31.3159
2022-05-27,31.3159
2022-05-26,31.1813
2022-05-25,31.3437
2022-05-24,31.1784
2022-05-23,30.918
2022-05-22,30.7688
2022-05-21,30.7688
2022-05-20,30.7688
2022-05-19,30.7454
2022-05-18,30.842
2022-05-17,30.4792
2022-05-16,30.3768
2022-05-15,30.4178
2022-05-14,30.4178
2022-05-13,30.4178
2022-05-12,30.8537
2022-05-11,30.8727
2022-05-10,30.861
2022-05-09,30.9063
2022-05-08,30.8595
2022-05-07,30.8595
2022-05-06,30.8595
2022-05-05,30.801
2022-05-04,30.8288
2022-05-03,30.7659
2022-05-02,30.8478
2022-05-01,30.6869
2022-04-30,30.6869
2022-04-29,30.6869
2022-04-28,30.9663
2022-04-27,31.2223
2022-04-26,31.4476
2022-04-25,31.6567
2022-04-24,31.8264
2022-04-23,31.8264
2022-04-22,31.8264
2022-04-21,31.6787
2022-04-20,31.5792
2022-04-19,31.6216
2022-04-18,31.8235
2022-04-17,31.7957
2022-04-16,31.7957
2022-04-15,31.7957
2022-04-14,31.6874
2022-04-13,31.7752
2022-04-12,31.8952
2022-04-11,31.7796
2022-04-10,31.9244
2022-04-09,31.9244
2022-04-08,31.9244
2022-04-07,31.9361
2022-04-06,32.0795
2022-04-05,32.176
2022-04-04,32.3281
2022-04-03,32.4773
2022-04-02,32.4773
2022-04-01,32.4773
2022-03-31,32.5856
2022-03-30,32.4217
2022-03-29,32.0707
2022-03-28,32.193600000000004
2022-03-27,32.1233
2022-03-26,32.1233
2022-03-25,32.1233
2022-03-24,32.138
2022-03-23,32.2345
2022-03-22,33.1707
2022-03-21,33.1707
2022-03-20,33.1707
2022-03-19,33.1707
2022-03-18,33.1707
2022-03-17,33.1707
2022-03-16,33.1707
2022-03-15,33.1707
2022-03-14,33.1707
2022-03-13,33.1707
2022-03-12,33.1707
2022-03-11,33.1707
2022-03-10,33.1707
2022-03-09,33.1707
2022-03-08,33.1707
2022-03-07,33.1707
2022-03-06,33.1707
2022-03-05,33.1707
2022-03-04,33.1707
2022-03-03,33.1707
2022-03-02,33.1707
2022-03-01,33.1707
2022-02-28,33.1707
2022-02-27,33.1707
2022-02-26,33.1707
2022-02-25,33.1707
2022-02-24,33.1707
2022-02-23,32.9039
2022-02-22,32.2887
2022-02-21,32.196
2022-02-20,32.1969
2022-02-19,32.1969
2022-02-18,32.1969
2022-02-17,31.932
2022-02-16,32.0283
2022-02-15,32.3264
2022-02-14,31.9777
2022-02-13,31.8785
2022-02-12,31.8785
2022-02-11,31.8785
2022-02-10,31.996
2022-02-09,31.9255
2022-02-08,32.0724
2022-02-07,32.2745
2022-02-06,31.9198
2022-02-05,31.9198
2022-02-04,31.9198
2022-02-03,32.1419
2022-02-02,31.8875
2022-02-01,31.7464
2022-01-31,32.0293
2022-01-30,32.3432
2022-01-29,32.3432
2022-01-28,32.3432
2022-01-27,32.4803
2022-01-26,32.3021
2022-01-25,32.0594
2022-01-24,32.1099
2022-01-23,32.1147
2022-01-22,32.1147
2022-01-21,32.1147
2022-01-20,32.1943
2022-01-19,32.3406
2022-01-18,32.0577
2022-01-17,31.989
2022-01-16,31.7813
2022-01-15,31.7813
2022-01-14,31.7813
2022-01-13,31.4796
2022-01-12,31.1722
2022-01-11,31.116
2022-01-10,31.1095
2022-01-09,31.0421
2022-01-08,31.0421
2022-01-07,31.0421
2022-01-06,31.0421
2022-01-05,30.7739
2022-01-04,30.9226
2022-01-03,30.9226
2022-01-02,30.9226
2022-01-01,30.9226
2021-12-31,30.9226
2021-12-30,30.776
2021-12-29,30.8401
2021-12-28,30.8196
2021-12-27,30.845
2021-12-26,30.845
2021-12-25,30.845
2021-12-24,30.845
2021-12-23,30.8084
2021-12-22,30.7859
2021-12-21,30.7661
2021-12-20,30.8573
2021-12-19,30.8435
2021-12-18,30.8435
2021-12-17,30.8435
2021-12-16,30.6186
2021-12-15,30.534
2021-12-14,30.3272
2021-12-13,30.4521
2021-12-12,30.6773
2021-12-11,30.6773
2021-12-10,30.6773
2021-12-09,30.7698
2021-12-08,30.7277
2021-12-07,30.9055
2021-12-06,30.8277
2021-12-05,30.9438
2021-12-04,30.9438
2021-12-03,30.9438
2021-12-02,30.8443
2021-12-01,30.9221
2021-11-30,30.6481
2021-11-29,30.5752
2021-11-28,30.3376
2021-11-27,30.3376
2021-11-26,30.3376
2021-11-25,30.1734
2021-11-24,30.2354
2021-11-23,30.0591
2021-11-22,29.9796
2021-11-21,29.9688
2021-11-20,29.9688
2021-11-19,29.9688
2021-11-18,29.9974
2021-11-17,30.0266
2021-11-16,30.1468
2021-11-15,29.9007
2021-11-14,29.9144
2021-11-13,29.9144
2021-11-12,29.9144
2021-11-11,30.1186
2021-11-10,30.2075
2021-11-09,30.2026
2021-11-08,30.0969
2021-11-07,30.2848
2021-11-06,30.2848
2021-11-05,30.2848
2021-11-04,30.3646
2021-11-03,30.4903
2021-11-02,30.4358
2021-11-01,30.5953
2021-10-31,30.5032
2021-10-30,30.5032
2021-10-29,30.5032
2021-10-28,30.6447
2021-10-27,30.6791
2021-10-26,30.5749
2021-10-25,30.5774
2021-10-24,30.5774
2021-10-23,30.5774
2021-10-22,30.4934
2021-10-21,30.4836
2021-10-20,30.6056
2021-10-19,30.5611
2021-10-18,30.446
2021-10-17,30.4265
2021-10-16,30.4265
2021-10-15,30.4265
2021-10-14,30.4265
2021-10-13,30.4265
2021-10-12,30.5012
2021-10-11,30.4768
2021-10-10,30.4378
2021-10-09,30.4378
2021-10-08,30.4378
2021-10-07,30.4135
2021-10-06,30.6536
2021-10-05,30.9261
2021-10-04,30.8716
2021-10-03,30.8231
2021-10-02,30.8231
2021-10-01,30.8231
2021-09-30,30.981
2021-09-29,31.0335
2021-09-28,31.1764
2021-09-27,31.2153
2021-09-26,31.0846
2021-09-25,31.0846
2021-09-24,31.0846
2021-09-23,31.2856
2021-09-22,31.3566
2021-09-21,31.2701
2021-09-20,31.4626
2021-09-19,31.37
2021-09-18,31.37
2021-09-17,31.37
2021-09-16,31.517
2021-09-15,31.4627
2021-09-14,31.4472
2021-09-13,31.5843
2021-09-12,31.624
2021-09-11,31.624
2021-09-10,31.624
2021-09-09,31.6315
2021-09-08,31.7091
2021-09-07,31.8063
2021-09-06,31.9684
2021-09-05,32.0067
2021-09-04,32.0067
2021-09-03,32.0067
2021-09-02,31.9323
2021-09-01,31.8317
2021-08-31,31.6963
2021-08-30,31.6645
2021-08-29,31.6645
2021-08-28,31.6645
2021-08-27,31.5121
2021-08-26,31.3438
2021-08-25,31.1287
2021-08-24,31.169
2021-08-23,31.169
2021-08-22,31.169
2021-08-21,31.169
2021-08-20,31.169
2021-08-19,31.2379
2021-08-18,31.382
2021-08-17,31.3633
2021-08-16,31.3978
2021-08-15,31.421
2021-08-14,31.421
2021-08-13,31.421
2021-08-12,31.4105
2021-08-11,31.3617
2021-08-10,31.5302
2021-08-09,31.6756
2021-08-08,31.8964
2021-08-07,31.8964
2021-08-06,31.8964
2021-08-05,31.9482
2021-08-04,31.8913
2021-08-03,31.9032
2021-08-02,31.8946
2021-08-01,31.9239
2021-07-31,31.9239
2021-07-30,31.9239
2021-07-29,31.7021
2021-07-28,31.7814
2021-07-27,31.8087
2021-07-26,31.845
2021-07-25,32.0343
2021-07-24,32.0343
2021-07-23,32.0343
2021-07-22,32.0607
2021-07-21,32.0344
2021-07-20,32.0313
2021-07-19,32.141
2021-07-18,32.2369
2021-07-17,32.2369
2021-07-16,32.2369
2021-07-15,32.2482
2021-07-14,32.372
2021-07-13,32.3459
2021-07-12,32.4056
2021-07-11,32.3191
2021-07-10,32.3191
2021-07-09,32.3191
2021-07-08,32.291
2021-07-07,32.2623
2021-07-06,32.3732
2021-07-05,32.4107
2021-07-04,32.5227
2021-07-03,32.5227
2021-07-02,32.5227
2021-07-01,32.3463
2021-06-30,32.3018
2021-06-29,32.7401
2021-06-28,32.7928
2021-06-27,32.7928
2021-06-26,32.7928
2021-06-25,32.7928
2021-06-24,32.6003
2021-06-23,32.467
2021-06-22,32.2882
2021-06-21,32.4424
2021-06-20,32.4424
2021-06-19,32.4424
2021-06-18,32.4424
2021-06-17,32.7722
2021-06-16,32.6166
2021-06-15,32.7053
2021-06-14,32.7905
2021-06-13,32.989
2021-06-12,32.989
2021-06-11,32.989
2021-06-10,33.0248
2021-06-09,33.1104
2021-06-08,33.0781
2021-06-07,33.0635
2021-06-06,33.2577
2021-06-05,33.2577
2021-06-04,33.2577
2021-06-03,33.3348
2021-06-02,33.5335
2021-06-01,33.5116
2021-05-31,33.3896
2021-05-30,33.5693
2021-05-29,33.5693
2021-05-28,33.5693
2021-05-27,33.6765
2021-05-26,33.6643
2021-05-25,33.4911
2021-05-24,33.4799
2021-05-23,33.5174
2021-05-22,33.5174
2021-05-21,33.5174
2021-05-20,33.488
2021-05-19,33.5319
2021-05-18,33.4449
2021-05-17,33.4781
2021-05-16,33.3738
2021-05-15,33.3738
2021-05-14,33.3738
2021-05-13,33.4953
2021-05-12,33.6728
2021-05-11,33.4904
2021-05-10,33.4129
2021-05-09,33.4129
2021-05-08,33.4129
2021-05-07,33.4129
2021-05-06,33.2751
2021-05-05,33.5112
2021-05-04,33.6427
2021-05-03,33.6427
2021-05-02,33.6427
2021-05-01,33.6427
2021-04-30,33.6427
2021-04-29,33.526
2021-04-28,33.5577
2021-04-27,33.6512
2021-04-26,33.6714
2021-04-25,33.8103
2021-04-24,33.8103
2021-04-23,33.8103
2021-04-22,33.6986
2021-04-21,33.7362
2021-04-20,33.7099
2021-04-19,33.525
2021-04-18,33.4616
2021-04-17,33.4616
2021-04-16,33.4616
2021-04-15,33.4753
2021-04-14,33.3218
2021-04-13,33.2758
2021-04-12,33.1522
2021-04-11,33.2266
2021-04-10,33.2266
2021-04-09,33.2266
2021-04-08,33.1388
2021-04-07,32.898
2021-04-06,32.8632
2021-04-05,32.8365
2021-04-04,32.7003
2021-04-03,32.7003
2021-04-02,32.7003
2021-04-01,32.629
2021-03-31,32.7233
2021-03-30,32.9661
2021-03-29,32.9532
2021-03-28,33.0337
2021-03-27,33.0337
2021-03-26,33.0337
2021-03-25,32.9389
2021-03-24,32.9329
2021-03-23,33.0072
2021-03-22,32.9502
2021-03-21,32.9785
2021-03-20,32.9785
2021-03-19,32.9785
2021-03-18,32.9853
2021-03-17,32.9632
2021-03-16,32.9523
2021-03-15,33.0839
2021-03-14,33.1748
2021-03-13,33.1748
2021-03-12,33.1748
2021-03-11,32.9317
2021-03-10,32.9741
2021-03-09,33.075
2021-03-08,33.4062
2021-03-07,33.4062
2021-03-06,33.4062
2021-03-05,33.4062
2021-03-04,33.5565
2021-03-03,33.6006
2021-03-02,33.717
2021-03-01,33.8449
2021-02-28,34.1459
2021-02-27,34.1459
2021-02-26,34.1459
2021-02-25,33.9289
2021-02-24,33.883
2021-02-23,33.8866
2021-02-22,33.7768
2021-02-21,33.6478
2021-02-20,33.6478
2021-02-19,33.6478
2021-02-18,33.6422
2021-02-17,33.7708
2021-02-16,33.9297
2021-02-15,33.6801
2021-02-14,33.8111
2021-02-13,33.8111
2021-02-12,33.8111
2021-02-11,33.6655
2021-02-10,33.4406
2021-02-09,33.2604
2021-02-08,33.2823
2021-02-07,33.4509
2021-02-06,33.4509
2021-02-05,33.4509
2021-02-04,33.6374
2021-02-03,33.7913
2021-02-02,33.9039
2021-02-01,34.157
2021-01-31,34.1035
2021-01-30,34.1035
2021-01-29,34.1035
2021-01-28,34.1207
2021-01-27,34.1897
2021-01-26,34.2265
2021-01-25,34.2526
2021-01-24,34.3651
2021-01-23,34.3651
2021-01-22,34.3651
2021-01-21,34.1488
2021-01-20,34.1555
2021-01-19,34.0158
2021-01-18,34.0121
2021-01-17,34.0121
2021-01-16,34.0121
2021-01-15,33.9888
2021-01-14,34.0373
2021-01-13,34.0787
2021-01-12,34.2817
2021-01-11,34.909
2021-01-10,34.846
2021-01-09,34.846
2021-01-08,34.846
2021-01-07,34.846
2021-01-06,34.846
2021-01-05,34.9389
2021-01-04,34.7396
2021-01-03,34.7396
2021-01-02,34.7396
2021-01-01,34.7396
2020-12-31,34.7396
2020-12-30,34.6375
2020-12-29,34.6458
2020-12-28,34.5601
2020-12-27,34.6156
2020-12-26,34.6156
2020-12-25,34.6156
2020-12-24,34.6156
2020-12-23,34.5669
2020-12-22,34.1811
2020-12-21,34.1018
2020-12-20,34.0789
2020-12-19,34.0789
2020-12-18,34.0789
2020-12-17,33.8021
2020-12-16,33.6897
2020-12-15,33.888
2020-12-14,33.8941
2020-12-13,33.9946
2020-12-12,33.9946
2020-12-11,33.9946
2020-12-10,33.9558
2020-12-09,34.0546
2020-12-08,34.2586
2020-12-07,34.3895
2020-12-06,34.4047
2020-12-05,34.4047
2020-12-04,34.4047
2020-12-03,34.316
2020-12-02,34.2157
2020-12-01,34.1456
2020-11-30,33.9596
2020-11-29,33.8455
2020-11-28,33.8455
2020-11-27,33.8455
2020-11-26,33.784
2020-11-25,33.6801
2020-11-24,33.7553
2020-11-23,33.6266
2020-11-22,33.4353
2020-11-21,33.4353
2020-11-20,33.4353
2020-11-19,33.3608
2020-11-18,33.3964
2020-11-17,33.241
2020-11-16,33.2118
2020-11-15,33.266
2020-11-14,33.266
2020-11-13,33.266
2020-11-12,33.1441
2020-11-11,33.2006
2020-11-10,33.3938
2020-11-09,33.4245
2020-11-08,33.5819
2020-11-07,33.5819
2020-11-06,33.5819
2020-11-05,33.4249
2020-11-04,33.4806
2020-11-03,33.2917
2020-11-02,33.2475
2020-11-01,33.2984
2020-10-31,33.2984
2020-10-30,33.2984
2020-10-29,33.3133
2020-10-28,33.5578
2020-10-27,33.4908
2020-10-26,33.549
2020-10-25,33.4106
2020-10-24,33.4106
2020-10-23,33.4106
2020-10-22,33.5312
2020-10-21,33.5044
2020-10-20,33.4343
2020-10-19,33.3018
2020-10-18,33.1764
2020-10-17,33.1764
2020-10-16,33.1764
2020-10-15,33.3935
2020-10-14,33.3398
2020-10-13,33.3398
2020-10-12,33.2791
2020-10-11,33.2799
2020-10-10,33.2799
2020-10-09,33.2799
2020-10-08,33.3303
2020-10-07,33.4822
2020-10-06,33.4037
2020-10-05,33.2324
2020-10-04,33.3282
2020-10-03,33.3282
2020-10-02,33.3282
2020-10-01,33.1643
2020-09-30,33.1309
2020-09-29,33.0376
2020-09-28,32.8763
2020-09-27,32.8942
2020-09-26,32.8942
2020-09-25,32.8942
2020-09-24,32.9609
2020-09-23,33.1151
2020-09-22,33.1996
2020-09-21,33.3456
2020-09-20,33.1744
2020-09-19,33.1744
2020-09-18,33.1744
2020-09-17,33.3877
2020-09-16,33.3441
2020-09-15,33.2476
2020-09-14,33.0674
2020-09-13,32.9687
2020-09-12,32.9687
2020-09-11,32.9687
2020-09-10,32.768
2020-09-09,32.798
2020-09-08,32.8099
2020-09-07,32.8589
2020-09-06,32.7319
2020-09-05,32.7319
2020-09-04,32.7319
2020-09-03,32.7996
2020-09-02,33.0721
2020-09-01,32.895
2020-08-31,32.7334
2020-08-30,32.4279
2020-08-29,32.4279
2020-08-28,32.4279
2020-08-27,32.2812
2020-08-26,32.4087
2020-08-25,32.2416
2020-08-24,32.5529
2020-08-23,32.5529
2020-08-22,32.5529
2020-08-21,32.5529
2020-08-20,32.6044
2020-08-19,32.4973
2020-08-18,32.3741
2020-08-17,32.3082
2020-08-16,32.4185
2020-08-15,32.4185
2020-08-14,32.4185
2020-08-13,32.3961
2020-08-12,32.5562
2020-08-11,32.4653
2020-08-10,32.6848
2020-08-09,32.7972
2020-08-08,32.7972
2020-08-07,32.7972
2020-08-06,32.9012
2020-08-05,32.7234
2020-08-04,32.5169
2020-08-03,32.7812
2020-08-02,32.547
2020-08-01,32.547
2020-07-31,32.547
2020-07-30,32.4696
2020-07-29,32.4539
2020-07-28,32.6049
2020-07-27,32.2246
2020-07-26,32.2366
2020-07-25,32.2366
2020-07-24,32.2366
2020-07-23,32.1898
2020-07-22,31.6719
2020-07-21,31.5908
2020-07-20,31.2554
2020-07-19,31.129
2020-07-18,31.129
2020-07-17,31.129
2020-07-16,31.0309
2020-07-15,30.8745
2020-07-14,30.687
2020-07-13,30.3988
2020-07-12,30.5359
2020-07-11,30.5359
2020-07-10,30.5359
2020-07-09,30.4295
2020-07-08,30.409
2020-07-07,30.7226
2020-07-06,30.5069
2020-07-05,30.6592
2020-07-04,30.6592
2020-07-03,30.6592
2020-07-02,29.9971
2020-07-01,29.8677
2020-06-30,29.95
2020-06-29,29.9122
2020-06-28,29.9122
2020-06-27,29.9122
2020-06-26,29.9122
2020-06-25,30.0675
2020-06-24,30.1227
2020-06-23,29.8952
2020-06-22,29.9953
2020-06-21,30.0579
2020-06-20,30.0579
2020-06-19,30.0579
2020-06-18,30.0681
2020-06-17,30.239
2020-06-16,30.2062
2020-06-15,30.2119
2020-06-14,30.1723
2020-06-13,30.1723
2020-06-12,30.1723
2020-06-11,30.2859
2020-06-10,30.0872
2020-06-09,30.1477
2020-06-08,29.9975
2020-06-07,29.9975
2020-06-06,29.9975
2020-06-05,29.9975
2020-06-04,29.9609
2020-06-03,29.9185
2020-06-02,29.8043
2020-06-01,29.9275
2020-05-31,29.6234
2020-05-30,29.6234
2020-05-29,29.6234
2020-05-28,29.7151
2020-05-27,29.5084
2020-05-26,29.3157
2020-05-25,29.1676
2020-05-24,29.4616
2020-05-23,29.4616
2020-05-22,29.4616
2020-05-21,29.1403
2020-05-20,29.0217
2020-05-19,28.791
2020-05-18,28.7677
2020-05-17,28.7869
2020-05-16,28.7869
2020-05-15,28.7869
2020-05-14,29.0291
2020-05-13,29.0843
2020-05-12,29.0966
2020-05-11,28.9117
2020-05-10,28.9117
2020-05-09,28.9117
2020-05-08,28.9117
2020-05-07,29.1017
2020-05-06,29.2691
2020-05-05,29.5078
2020-05-04,29.2939
2020-05-03,29.2424
2020-05-02,29.2424
2020-05-01,29.2424
2020-04-30,29.2424
2020-04-29,29.4274
2020-04-28,29.4184
2020-04-27,29.3306
2020-04-26,29.1383
2020-04-25,29.1383
2020-04-24,29.1383
2020-04-23,29.4181
2020-04-22,29.3577
2020-04-21,29.4277
2020-04-20,29.6341
2020-04-19,29.6341
2020-04-18,29.6341
2020-04-17,29.6341
2020-04-16,29.6351
2020-04-15,29.7081
2020-04-14,29.5376
2020-04-13,29.5606
2020-04-12,29.6382
2020-04-11,29.6382
2020-04-10,29.6382
2020-04-09,29.5762
2020-04-08,29.567
2020-04-07,29.3827
2020-04-06,29.5601
2020-04-05,30.0812
2020-04-04,30.0812
2020-04-03,30.0812
2020-04-02,30.3238
2020-04-01,30.2564
2020-03-31,30.9617
2020-03-30,30.9027
2020-03-29,30.8633
2020-03-28,30.8633
2020-03-27,30.8633
2020-03-26,30.2671
2020-03-25,30.1057
2020-03-24,30.2463
2020-03-23,29.6359
2020-03-22,30.0934
2020-03-21,30.0934
2020-03-20,30.0934
2020-03-19,29.7936
2020-03-18,29.7271
2020-03-17,29.5249
2020-03-16,28.9901
2020-03-15,29.054
2020-03-14,29.054
2020-03-13,29.054
2020-03-12,29.0499
2020-03-11,28.7916
2020-03-10,28.2336
2020-03-09,27.6942
2020-03-08,27.6942
2020-03-07,27.6942
2020-03-06,27.6942
2020-03-05,27.7047
2020-03-04,27.6856
2020-03-03,27.6075
2020-03-02,26.9789
2020-03-01,26.9299
2020-02-29,26.9299
2020-02-28,26.9299
2020-02-27,26.8021
2020-02-26,26.6035
2020-02-25,26.5109
2020-02-24,26.4129
2020-02-23,26.4249
2020-02-22,26.4249
2020-02-21,26.4249
2020-02-20,26.4862
2020-02-19,26.4291
2020-02-18,26.4954
2020-02-17,26.4944
2020-02-16,26.5872
2020-02-15,26.5872
2020-02-14,26.5872
2020-02-13,26.7246
2020-02-12,26.6205
2020-02-11,26.8518
2020-02-10,26.9048
2020-02-09,27.0435
2020-02-08,27.0435
2020-02-07,27.0435
2020-02-06,27.3152
2020-02-05,27.4556
2020-02-04,27.7512
2020-02-03,27.6587
2020-02-02,27.4751
2020-02-01,27.4751
2020-01-31,27.4751
2020-01-30,27.3253
2020-01-29,27.2085
2020-01-28,27.121
2020-01-27,26.8495
2020-01-26,27.1989
2020-01-25,27.1989
2020-01-24,27.1989
2020-01-23,26.9843
2020-01-22,26.9695
2020-01-21,26.9565
2020-01-20,26.9363
2020-01-19,26.9003
2020-01-18,26.9003
2020-01-17,26.9003
2020-01-16,26.7269
2020-01-15,26.6889
2020-01-14,26.6205
2020-01-13,26.5874
2020-01-12,26.5874
2020-01-11,26.5874
2020-01-10,26.7998
2020-01-09,26.4909
2020-01-08,26.3932
2020-01-07,26.422
2020-01-06,26.422
2020-01-05,26.422
2020-01-04,26.422
2020-01-03,26.422
2020-01-02,26.422
2020-01-01,26.422
2019-12-31,26.422
2019-12-30,26.422
2019-12-29,26.422
2019-12-28,26.422
2019-12-27,25.808517000000002
2019-12-26,25.766712000000002
2019-12-25,25.777911
2019-12-24,25.777911
2019-12-23,25.846272
2019-12-22,25.884068000000003
2019-12-21,25.884068000000003
2019-12-20,25.984934
2019-12-19,26.023645000000002
2019-12-18,26.196244999999998
2019-12-17,26.182373
2019-12-16,26.256660999999998
2019-12-15,26.242420000000003
2019-12-14,26.242420000000003
2019-12-13,26.242420000000003
2019-12-12,26.140927
2019-12-11,26.24053
2019-12-10,26.235025999999998
2019-12-09,26.320281
2019-12-08,26.489182
2019-12-07,26.489182
2019-12-06,26.489182
2019-12-05,26.517145
2019-12-04,26.503106
2019-12-03,26.408191000000002
2019-12-02,26.326354000000002
2019-12-01,26.45115
2019-11-30,26.45115
2019-11-29,26.45115
2019-11-28,26.404416
2019-11-27,26.428938
2019-11-26,26.478424
2019-11-25,26.720841
2019-11-24,26.83322
2019-11-23,26.83322
2019-11-22,26.83322
2019-11-21,26.744647
2019-11-20,26.810691000000002
2019-11-19,26.698133
2019-11-18,26.724494
2019-11-17,26.662225
2019-11-16,26.662225
2019-11-15,26.662225
2019-11-14,26.761736
2019-11-13,26.944778
2019-11-12,27.062615
2019-11-11,27.035382
2019-11-10,27.156169
2019-11-09,27.156169
2019-11-08,27.156169
2019-11-07,27.345292
2019-11-06,27.460856
2019-11-05,27.669632
2019-11-04,27.555819
2019-11-03,27.683211999999997
2019-11-02,27.683211999999997
2019-11-01,27.683211999999997
2019-10-31,27.759915
2019-10-30,27.863767
2019-10-29,27.791943
2019-10-28,27.960891
2019-10-27,27.946984
2019-10-26,27.946984
2019-10-25,27.946984
2019-10-24,27.687959999999997
2019-10-23,27.652071999999997
2019-10-22,27.904742000000002
2019-10-21,27.899083
2019-10-20,27.486729999999998
2019-10-19,27.486729999999998
2019-10-18,27.486729999999998
2019-10-17,27.380857000000002
2019-10-16,27.281685000000003
2019-10-15,27.097354999999997
2019-10-14,27.057218
2019-10-13,27.057218
2019-10-12,27.057218
2019-10-11,27.057218
2019-10-10,27.124169000000002
2019-10-09,27.143133
2019-10-08,27.336918
2019-10-07,27.021318
2019-10-06,27.242936
2019-10-05,27.242936
2019-10-04,27.242936
2019-10-03,27.159298
2019-10-02,26.760368
2019-10-01,26.348629000000003
2019-09-30,26.334552
2019-09-29,26.455692
2019-09-28,26.455692
2019-09-27,26.455692
2019-09-26,26.488802999999997
2019-09-25,26.637703000000002
2019-09-24,26.723424
2019-09-23,26.949178000000003
2019-09-22,27.244253
2019-09-21,27.244253
2019-09-20,27.244253
2019-09-19,27.267588999999997
2019-09-18,27.30536
2019-09-17,27.325378999999998
2019-09-16,27.418972
2019-09-15,27.222426999999996
2019-09-14,27.222426999999996
2019-09-13,27.222426999999996
2019-09-12,27.473188
2019-09-11,27.470036
2019-09-10,27.611811
2019-09-09,27.662370999999997
2019-09-08,27.988505
2019-09-07,27.988505
2019-09-06,27.988505
2019-09-05,27.835277
2019-09-04,27.667181
2019-09-03,27.708977
2019-09-02,27.749041000000002
2019-09-01,27.937201
2019-08-31,27.937201
2019-08-30,27.937201
2019-08-29,27.953383
2019-08-28,27.943137999999998
2019-08-27,27.732087999999997
2019-08-26,27.754821000000003
2019-08-25,27.754821000000003
2019-08-24,27.754821000000003
2019-08-23,27.754821000000003
2019-08-22,27.986995999999998
2019-08-21,27.835428
2019-08-20,27.952561999999997
2019-08-19,27.848218000000003
2019-08-18,28.233641
2019-08-17,28.233641
2019-08-16,28.233641
2019-08-15,28.248936
2019-08-14,28.219020999999998
2019-08-13,28.16241
2019-08-12,28.096691999999997
2019-08-11,28.336827
2019-08-10,28.336827
2019-08-09,28.336827
2019-08-08,28.480355
2019-08-07,28.6279
2019-08-06,28.776927
2019-08-05,28.362181999999997
2019-08-04,27.978706000000003
2019-08-03,27.978706000000003
2019-08-02,27.978706000000003
2019-08-01,27.900644000000003
2019-07-31,27.980385000000002
2019-07-30,28.078346
2019-07-29,28.334769
2019-07-28,28.329175
2019-07-27,28.329175
2019-07-26,28.329175
2019-07-25,28.425158
2019-07-24,28.636452
2019-07-23,28.75875
2019-07-22,28.980306
2019-07-21,29.195303
2019-07-20,29.195303
2019-07-19,29.195303
2019-07-18,29.004331
2019-07-17,29.027327
2019-07-16,29.007443
2019-07-15,28.988384999999997
2019-07-14,29.117372999999997
2019-07-13,29.117372999999997
2019-07-12,29.117372999999997
2019-07-11,28.835932
2019-07-10,28.560623999999997
2019-07-09,28.712824
2019-07-08,28.950992
2019-07-07,29.202999
2019-07-06,29.202999
